AÑO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_GRAVADA|VENTAS_NETAS_TARIFA_0|VENTAS_NETAS_TARIFA_VARIABLE|VENTAS_NETAS_TARIFA_5|EXPORTACIONES|COMPRAS_NETAS_TARIFA_GRAVADA|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2025|3|H|GUAYAS|CORONEL MARCELINO MARIDUEÑA|1058,2000|260974,6600|0,0000|0,0000|0,0000|15716,4700|207109,8200|0,0000|0,0000|222826,2900|262032,8600
2025|3|J|LOJA|GONZANAMA|983,7300|0,0000|0,0000|0,0000|0,0000|780,5900|22,0000|0,0000|0,0000|802,5900|983,7300
2025|3|E|CHIMBORAZO|CHUNCHI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|O|MORONA SANTIAGO|LOGROÑO|409,0800|38094,3100|0,0000|0,0000|0,0000|363844,9200|3561,3300|0,0000|0,0000|367406,2500|38503,3900
2025|3|N|LOJA|ZAPOTILLO|378,2000|0,0000|0,0000|21100,0000|0,0000|4663,4700|8939,3200|0,0000|153,0000|16906,4200|21478,2000
2025|3|Q|CAÑAR|DELEG|1383,1800|8542,2700|0,0000|0,0000|0,0000|2828,7200|4482,8900|0,0000|199,0000|7510,6100|9925,4500
2025|3|B|ZAMORA CHINCHIPE|PALANDA|31284,7800|60200,0000|0,0000|0,0000|0,0000|234381,7400|2160,2300|489,9200|0,0000|237498,5600|91484,7800
2025|3|N|AZUAY|EL PAN|44,6200|0,0000|0,0000|0,0000|0,0000|134,0400|0,0000|0,0000|0,0000|134,0400|44,6200
2025|3|K|MANABI|PUERTO LOPEZ|0,0000|1404,7400|0,0000|0,0000|0,0000|13917,1200|8276,0200|0,0000|925,0000|23118,1400|1404,7400
2025|3|T|BOLIVAR|CHILLANES|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|E|TUNGURAHUA|CEVALLOS|0,0000|4755,3500|0,0000|0,0000|0,0000|2247,4400|1502,3400|0,0000|1549,1500|5505,1100|4755,3500
2025|3|R|PASTAZA|SANTA CLARA|363,2600|0,0000|0,0000|0,0000|0,0000|300,0000|0,0000|0,0000|0,0000|300,0000|363,2600
2025|3|P|LOJA|ZAPOTILLO|0,0000|0,0500|0,0000|0,0000|0,0000|0,0000|0,1000|0,0000|0,0000|0,1000|0,0500
2025|3|Q|NAPO|QUIJOS|2115,8400|330,0000|0,0000|0,0000|0,0000|1545,0500|504,7200|0,0000|0,0000|2049,7700|2445,8400
2025|3|R|PICHINCHA|PUERTO QUITO|58,0000|166,0000|0,0000|0,0000|0,0000|1160,2400|1023,6000|0,0000|0,0000|2183,8400|224,0000
2025|3|P|EL ORO|PORTOVELO|3250,0000|0,0000|0,0000|0,0000|0,0000|10003,2400|517,5700|0,0000|736,7800|11257,5900|3250,0000
2025|3|J|ESMERALDAS|RIO VERDE|5831,3100|0,0000|0,0000|0,0000|0,0000|3553,3100|258,0800|0,0000|0,0000|3811,3900|5831,3100
2025|3|T|LOJA|ZAPOTILLO|249,5600|0,0000|0,0000|0,0000|0,0000|1297,0100|0,0000|0,0000|0,0000|1297,0100|249,5600
2025|3|D|AZUAY|SIGSIG|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|E|GUAYAS|LOMAS DE SARGENTILLO|0,0000|68259,8100|0,0000|0,0000|0,0000|5705,1600|34983,5800|0,0000|0,0000|40688,7400|68259,8100
2025|3|L|GUAYAS|ALFREDO BAQUERIZO MORENO|8417,7100|990,0000|0,0000|0,0000|0,0000|7062,5600|1153,3600|0,0000|0,0000|8215,9200|9407,7100
2025|3|L|AZUAY|EL PAN|265,0000|0,0000|0,0000|0,0000|0,0000|150,0000|0,0000|0,0000|0,0000|150,0000|265,0000
2025|3|D|TUNGURAHUA|AMBATO|664840,0300|3797741,2000|0,0000|0,0000|0,0000|1659478,8000|1737823,5500|42,4000|5,0000|3397390,3500|4462581,2300
2025|3|F|ESMERALDAS|MUISNE|8094,7000|0,0100|0,0000|0,0000|0,0000|516,2300|6270,0000|0,0000|0,0000|6786,2300|8094,7100
2025|3|O|GUAYAS|ALFREDO BAQUERIZO MORENO|0,0000|0,0000|0,0000|0,0000|0,0000|29672,5300|70173,5300|0,0000|0,0000|99846,0600|0,0000
2025|3|W|ZAMORA CHINCHIPE|ZAMORA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|R|ZAMORA CHINCHIPE|NANGARITZA|560,3400|41,2500|0,0000|0,0000|0,0000|90,0200|38,3200|0,0000|0,0000|128,3400|601,5900
2025|3|X|CAÑAR|AZOGUES|314,7400|0,0000|0,0000|0,0000|0,0000|85,0000|0,0000|0,0000|0,0000|85,0000|314,7400
2025|3|Q|TUNGURAHUA|MOCHA|1082,4000|275,0000|0,0000|0,0000|0,0000|0,0000|512,0200|0,0000|0,0000|512,0200|1357,4000
2025|3|L|SUCUMBIOS|CASCALES|4348,0700|603,0000|0,0000|0,0000|0,0000|2092,8500|50,7100|0,0000|38,7500|3779,3500|4951,0700
2025|3|B|AZUAY|PAUTE|0,0000|0,0000|0,0000|41078,5000|0,0000|2341,8700|4959,5000|0,0000|0,0000|7301,3700|41078,5000
2025|3|L|MANABI|TOSAGUA|18288,3800|13492,9600|0,0000|0,0000|0,0000|3550,5000|7948,5300|324,0000|0,0000|11823,0300|31781,3400
2025|3|P|LOJA|QUILANGA|0,0000|630,0000|0,0000|0,0000|0,0000|22,1300|0,0000|0,0000|0,0000|22,1300|630,0000
2025|3|O|ZAMORA CHINCHIPE|YACUAMBI|392,9600|13589,9700|0,0000|0,0000|0,0000|100029,9100|1371,0000|0,0000|12073,8300|113474,7400|13982,9300
2025|3|X|LOJA|CALVAS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|W|IMBABURA|OTAVALO|1074,4600|0,0000|0,0000|0,0000|0,0000|324,8800|147,6500|0,0000|0,0000|472,5300|1074,4600
2025|3|D|LOJA|GONZANAMA|1043,4800|38628,3900|0,0000|0,0000|0,0000|16547,8300|906,0800|0,0000|0,0000|17823,4300|39671,8700
2025|3|P|ESMERALDAS|ELOY ALFARO|10,0000|3950,0000|0,0000|0,0000|0,0000|3693,4300|0,0000|0,0000|0,0000|3693,4300|3960,0000
2025|3|E|COTOPAXI|PANGUA|0,0000|9013,1900|0,0000|0,0000|0,0000|1906,0200|370,6900|0,0000|0,0000|2276,7100|9013,1900
2025|3|O|BOLIVAR|CALUMA|142,0000|28413,7900|0,0000|0,0000|0,0000|253645,1800|1907,5000|0,0000|0,0000|255552,6800|28555,7900
2025|3|K|AZUAY|CHORDELEG|4310,8700|20696,0400|0,0000|0,0000|0,0000|37538,0100|26591,2300|0,0000|0,0000|64129,2400|25006,9100
2025|3|B|LOS RIOS|QUEVEDO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|W|CAÑAR|AZOGUES|1817,3700|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|1817,3700
2025|3|X|ESMERALDAS|ESMERALDAS|5,0100|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|5,0100
2025|3|T|LOS RIOS|QUEVEDO|1131,6700|0,0000|0,0000|0,0000|0,0000|1554,8100|54,4000|0,0000|0,0000|1609,2100|1131,6700
2025|3|I|AZUAY|EL PAN|6998,7900|2099,0000|0,0000|0,0000|0,0000|5572,1900|3134,2200|0,0000|0,0000|8706,4100|9097,7900
2025|3|X|GUAYAS|MILAGRO|0,0300|0,0000|0,0000|0,0000|0,0000|0,0000|461,2800|0,0000|0,0000|461,2800|0,0300
2025|3|L|GUAYAS|PALESTINA|37928,7000|19994,5600|0,0000|0,0000|0,0000|52659,0600|29907,3200|0,0000|0,0000|82566,3800|57923,2600
2025|3|Q|BOLIVAR|CHIMBO|917,3900|2800,0000|0,0000|0,0000|0,0000|256,4000|139,5000|0,0000|0,0000|395,9000|3717,3900
2025|3|L|ESMERALDAS|RIO VERDE|1388,5800|1000,0000|0,0000|0,0000|0,0000|5627,6800|0,0000|0,0000|0,0000|5627,6800|2388,5800
2025|3|U|AZUAY|GUALACEO|49,7800|5246,4000|0,0000|0,0000|0,0000|1353,7100|313,4900|0,0000|0,0000|1667,2000|5296,1800
2025|3|J|LOJA|QUILANGA|521,5000|0,0000|0,0000|0,0000|0,0000|110,9800|16,1000|0,0000|0,0000|127,0800|521,5000
2025|3|K|GUAYAS|SANTA LUCIA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|E|GUAYAS|CORONEL MARCELINO MARIDUEÑA|6473,8000|0,0000|0,0000|0,0000|0,0000|1667,9900|4105,1400|0,0000|0,0000|5773,1300|6473,8000
2025|3|W|GUAYAS|CORONEL MARCELINO MARIDUEÑA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|X|COTOPAXI|LA MANA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|J|TUNGURAHUA|MOCHA|10046,7700|2462,8500|0,0000|0,0000|0,0000|10069,7700|4129,9900|0,0000|0,0000|14199,7600|12509,6200
2025|3|V|GUAYAS|EL EMPALME|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|K|EL ORO|BALSAS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|E|LOJA|CELICA|0,0000|373,7500|0,0000|0,0000|0,0000|85,4100|0,0000|0,0000|0,0000|85,4100|373,7500
2025|3|T|LOJA|LOJA|4820,4500|285,0000|0,0000|0,0000|0,0000|3437,3300|506,0800|0,0000|0,0000|3943,4100|5105,4500
2025|3|R|MANABI|24 DE MAYO|0,0000|0,0500|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0500
2025|3|K|AZUAY|SIGSIG|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|X|ORELLANA|LA JOYA DE LOS SACHAS|1499,1200|0,0000|0,0000|0,0000|0,0000|15092,4400|0,0000|0,0000|0,0000|15092,4400|1499,1200
2025|3|W|CAÑAR|CAÑAR|420,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|420,0000
2025|3|D|MORONA SANTIAGO|LOGROÑO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|B|ESMERALDAS|QUININDE|20,0000|16603,7500|0,0000|265,0000|0,0000|2902,2700|868,9600|0,0000|1456,2000|5227,4300|16888,7500
2025|3|V|BOLIVAR|CHIMBO|470,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|470,0000
2025|3|B|LOJA|CHAGUARPAMBA|0,0000|0,0000|0,0000|0,0000|0,0000|270,0000|0,0000|0,0000|0,0000|270,0000|0,0000
2025|3|E|NAPO|ARCHIDONA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|J|CARCHI|ESPEJO|200,0000|0,0000|0,0000|0,0000|0,0000|350,0000|0,0000|0,0000|0,0000|350,0000|200,0000
2025|3|B|LOS RIOS|BABAHOYO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|B|EL ORO|HUAQUILLAS|0,0000|0,0000|0,0000|0,0000|0,0000|17336,9700|2960,0100|0,0000|0,0000|20296,9800|0,0000
2025|3|D|COTOPAXI|SAQUISILI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|L|AZUAY|OÑA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|L|EL ORO|BALSAS|8636,6300|8928,6500|0,0000|0,0000|0,0000|2314,7900|8450,7000|0,0000|0,0000|10765,4900|17565,2800
2025|1|N|ESMERALDAS|ESMERALDAS|266945,4000|65844,0900|50,0000|2342,8700|0,0000|93673,2400|169062,8300|0,0000|1728,0000|264652,1400|335182,3600
2025|1|C|IMBABURA|IBARRA|4101434,6000|8245142,0200|16044,0300|239944,6200|24463,4400|2601185,0600|4624062,1400|1186336,7700|200051,6700|8806583,9300|12627028,7100
2025|1|G|ESMERALDAS|ESMERALDAS|9868191,3700|5921539,9800|10203,0100|414051,8400|143816,2700|10460633,1000|4796245,9400|266117,0300|151410,4000|16250698,6800|16357802,4700
2025|1|P|LOJA|LOJA|292073,9700|3058184,5500|0,0000|0,0000|0,0000|1708777,4000|841936,1200|0,0000|124974,1600|2694598,3000|3350258,5200
2025|1|M|EL ORO|SANTA ROSA|1317886,8900|226006,8800|0,0000|29011,2500|0,0000|666274,1300|114394,9500|1481,8000|31420,5900|900076,0400|1572905,0200
2025|1|Q|MANABI|MONTECRISTI|13794,0300|156604,4000|0,0000|0,0000|0,0000|92954,3100|20110,1400|0,0000|3095,0000|116159,4500|170398,4300
2025|1|P|MANABI|MANTA|220359,8600|1758908,5600|0,0000|0,0000|0,0000|482558,3900|427862,7300|0,0000|49235,8700|961239,8300|1979268,4200
2025|1|M|EL ORO|PIÑAS|503487,3500|159209,1800|0,0000|9826,9000|0,0000|440768,8200|98823,1800|0,0000|8557,1600|575508,9300|672523,4300
2025|1|C|ORELLANA|LA JOYA DE LOS SACHAS|165720,0100|128965,8300|0,0000|0,0000|0,0000|216751,4400|82158,5100|0,0000|2550,0000|304085,5700|294685,8400
2025|1|C|GUAYAS|GUAYAQUIL|362020251,5500|145232823,7300|59890,4100|41807215,1000|199421541,5500|175654578,5900|253162942,4700|121393323,9700|2318951,5200|564844327,0100|748541722,3400
2025|1|C|GUAYAS|DURAN|70258079,8300|161431532,2300|1,0000|3568951,1900|68574240,4400|47412000,5000|98355600,3700|77756555,7900|506227,0800|228807468,2800|303832804,6900
2025|1|C|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|7505860,6500|4980189,5200|0,0400|255789,3500|1271984,7400|6801248,1200|4342474,3500|782377,9300|577180,3900|12869299,9000|14013824,3000
2025|1|J|EL ORO|MACHALA|1016935,7400|12419,5000|0,0000|0,0000|4120,0000|613585,1500|66308,0900|63658,9800|51140,1700|798865,1300|1033475,2400
2025|1|M|NAPO|TENA|631796,0700|74481,7400|0,0000|100,0000|5050,0000|334336,8700|73277,3300|449,1900|4815,5800|423148,7600|711427,8100
2025|1|M|GUAYAS|SALITRE|129082,5500|6985,0400|0,0000|0,0000|0,0000|42779,6800|13378,4800|0,0000|886,1600|61829,9500|136067,5900
2025|1|A|AZUAY|SANTA ISABEL|13846,9100|305780,5700|0,0000|3099,1900|0,0000|30133,6900|228396,3700|0,0000|3713,6500|263498,6500|322726,6700
2025|1|A|ORELLANA|LA JOYA DE LOS SACHAS|171629,9500|3506358,7600|0,0000|5786,7500|0,0300|320791,4600|1143723,6700|57251,7500|5822,4500|1530858,6200|3683775,4900
2025|1|M|ESMERALDAS|ATACAMES|790130,8000|32866,5900|0,0000|100,0000|6000,0000|72577,7100|11575,5400|0,0000|5385,5500|92007,1600|829097,3900
2025|1|A|ESMERALDAS|RIO VERDE|31220,7100|2650696,4300|0,0000|0,0000|0,0000|230819,4200|1079981,0800|62,0200|679,0000|1328920,3800|2681917,1400
2025|1|F|CAÑAR|CAÑAR|59130,1400|5201,0000|0,0000|0,0000|0,0000|162923,3500|41916,4000|0,0000|3560,0000|223162,5000|64331,1400
2025|1|S|SANTA ELENA|SANTA ELENA|272230,7000|406282,8400|0,0000|1,9000|0,0000|300327,0200|140042,0100|963,5600|26795,6900|469987,5100|678515,4400
2025|1|G|EL ORO|PORTOVELO|1591000,3700|1151324,3800|0,0000|121604,3900|0,0000|1745923,3300|558159,4000|0,0000|45366,8100|2419637,2300|2863929,1400
2025|1|F|GUAYAS|DAULE|8039492,5800|244445,8200|0,0000|91588,8200|0,0000|5138908,3200|779887,9900|32069,6800|148445,2900|6736219,5200|8375527,2200
2025|1|N|CHIMBORAZO|GUAMOTE|18396,4600|55,0000|0,0000|0,0000|0,0000|14010,3400|629,1600|0,0000|2000,0000|16639,5000|18451,4600
2025|1|G|SANTA ELENA|SANTA ELENA|6027434,1300|5607729,1000|0,0000|1031489,7900|1121842,1800|6437121,3900|5334811,6300|184580,2000|118154,1000|12852481,3100|13788495,2000
2025|1|G|MANABI|SANTA ANA|1772154,8900|1108591,6700|0,0000|476032,9500|0,0000|2092533,6400|233688,8100|68282,8800|16076,5000|2885460,6200|3356779,5100
2025|1|R|MANABI|SUCRE|148,6200|3760,0100|0,0000|0,0000|0,0000|6962,2400|1126,0600|0,0000|0,0000|8088,3000|3908,6300
2025|1|S|CAÑAR|BIBLIAN|17364,0600|101774,5800|0,0000|0,0000|0,0000|20978,2900|19657,0300|0,0000|1501,2500|42179,4300|119138,6400
2025|1|M|MANABI|JIPIJAPA|262665,7500|243257,8300|0,0000|1341,2000|0,0000|328620,8700|65042,6700|89410,3000|10871,8100|495690,0200|507264,7800
2025|1|G|GUAYAS|NARANJITO|1926018,3600|2716065,4800|0,0000|27581,1400|0,0000|1867800,6000|1682261,8200|0,0000|25825,2000|3610830,7700|4669664,9800
2025|1|N|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|24460,3700|61792,4100|0,0000|0,0000|0,0000|29348,1200|77590,3800|0,0000|25,0000|110596,5000|86252,7800
2025|1|C|CARCHI|TULCAN|235739,5300|147108,2000|0,0000|0,0000|0,0000|279985,9400|110506,2400|105400,7000|5875,8000|501768,6800|382847,7300
2025|1|G|MANABI|FLAVIO ALFARO|502275,6400|1287004,7500|0,0000|66507,6500|0,0000|607395,4600|1087966,1200|500,0000|351,4000|1751348,5700|1855788,0400
2025|1|E|BOLIVAR|CALUMA|0,0000|2240,2000|0,0000|0,0000|0,0000|1010,3900|81,2100|0,0000|386,0000|1477,6000|2240,2000
2025|1|S|GUAYAS|BALAO|47024,3000|86846,9000|0,0000|0,0000|0,0000|19766,9800|12630,3100|0,0000|17998,6400|50395,9300|133871,2000
2025|1|C|IMBABURA|OTAVALO|3454598,1400|616038,2700|388,9100|112995,0400|264013,0200|1744992,5100|428238,6400|1010828,1900|45208,5300|3370320,9400|4448033,3800
2025|1|H|CAÑAR|BIBLIAN|16123,6900|203020,5500|0,0000|152,4000|0,0000|62646,9400|141273,7300|33,6200|270,2500|204224,5400|219296,6400
2025|1|C|SANTA ELENA|SANTA ELENA|726675,7300|9395536,0800|0,0000|70293,6100|0,0000|1283595,0700|4841161,7000|61782,1900|161845,0500|6371529,1100|10192505,4200
2025|1|S|CARCHI|TULCAN|202493,1600|1228808,5100|0,0000|1019,0400|0,0000|195509,5700|1146575,8000|0,0000|16405,7200|1358552,9800|1432320,7100
2025|1|N|CAÑAR|LA TRONCAL|121941,4200|13258,6000|0,0000|7896,0000|0,0000|126249,0700|9575,3400|0,0000|4387,0000|140211,4100|143096,0200
2025|1|S|EL ORO|MACHALA|2266596,1800|1397835,7000|0,0000|42307,7500|27856,0000|2415084,8400|622047,0800|26090,9200|112190,1300|3216101,0600|3734595,6300
2025|1|G|SUCUMBIOS|GONZALO PIZARRO|226542,8400|203101,8200|0,0000|16906,6000|2850,0000|505898,4400|220131,1000|360,8100|255,0900|770421,1800|449401,2600
2025|1|A|MORONA SANTIAGO|SUCUA|12476,3500|11289,7300|0,0000|29,4800|0,0000|18829,8200|1285,7400|0,0000|0,0000|20122,7000|23795,5600
2025|1|H|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|1818390,8700|8130217,0100|265,7400|80371,9200|0,0000|2618357,6500|4352734,8400|33554,7300|159142,5100|7249950,3500|10029245,5400
2025|1|C|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|226835,7500|2142223,8900|0,0000|3675,3800|0,0000|280563,8100|1598189,1300|0,0000|22378,1100|1903136,1000|2372735,0200
2025|1|S|SANTA ELENA|LA LIBERTAD|279128,1100|226952,0400|0,0000|2539,0100|0,0000|241263,1200|161216,3100|0,0000|13832,1200|419547,0500|508619,1600
2025|1|F|LOJA|OLMEDO|1212,0000|0,0000|0,0000|0,0000|0,0000|935,2700|0,0000|0,0000|0,0000|935,2700|1212,0000
2025|1|C|CARCHI|ESPEJO|10078,2100|121218,9000|0,0000|0,0000|0,0000|16605,8400|63421,0000|10801,9800|1468,1400|96952,2700|131297,1100
2025|1|I|COTOPAXI|SAQUISILI|20853,7900|27983,2800|0,0000|0,0000|0,0000|24012,0000|13494,6800|0,0000|0,0000|37542,3900|48837,0700
2025|1|M|GALAPAGOS|SANTA CRUZ|538896,6800|524637,7000|35101,5000|0,0100|0,0000|909671,5400|299536,3500|55,6600|21910,6000|1235160,7400|1098635,8900
2025|1|S|LOS RIOS|VALENCIA|62634,2600|245245,2300|0,0000|0,0000|0,0000|69765,5800|46840,8400|1240,0000|41630,4800|159476,9000|307879,4900
2025|1|G|GUAYAS|COLIMES|628867,5700|939604,2400|0,0000|83017,6400|0,0000|773959,9200|546761,8300|0,0000|3355,0000|1398894,0600|1651489,4500
2025|1|N|MANABI|JIPIJAPA|55100,9500|5433,8300|44365,3800|0,0000|0,0000|23165,5300|19796,7500|0,0000|11877,4300|54844,0000|104900,1600
2025|1|R|MANABI|EL CARMEN|39593,2000|401904,9200|0,0000|0,0000|0,0000|45629,2300|383029,8500|0,0000|0,0000|428659,0800|441498,1200
2025|1|G|GALAPAGOS|SANTA CRUZ|3547830,2100|2013904,1400|3002,1900|141027,1000|0,0000|3198993,2700|1766232,9900|56494,7100|75395,1600|5173415,1100|5705763,6400
2025|1|C|GUAYAS|LOMAS DE SARGENTILLO|356931,5000|284506,2700|0,0000|20093,0400|0,0000|229876,0500|352488,2000|0,0000|18362,6500|600734,3200|661530,8100
2025|1|A|LOS RIOS|PALENQUE|51380,5200|200645,1300|0,0000|0,0100|0,0000|70191,1800|111888,3900|0,0000|740,0000|182819,5700|252025,6600
2025|1|C|EL ORO|PASAJE|336722,7500|232167,8500|0,0000|23761,7500|1352232,1700|773952,7400|681012,6500|71275,2600|10617,7500|1542263,8500|1944884,5200
2025|1|M|MANABI|MANTA|5647100,3100|1271943,8400|324,5500|690904,6500|82209,9900|4014931,1700|1063609,1600|11432,2100|75890,4700|5433168,7100|7692483,3400
2025|1|F|LOS RIOS|BABAHOYO|1248626,1500|394688,8400|0,0000|32506,5900|0,0000|994613,6600|137937,0100|0,0000|30804,0800|1273409,5300|1675821,5800
2025|1|H|MANABI|PUERTO LOPEZ|1262,2800|45075,7700|0,0000|0,0000|0,0000|6174,0900|14714,7400|0,0000|137,7500|25264,3800|46338,0500
2025|1|N|MANABI|PEDERNALES|59283,8100|10900,2500|0,0000|0,0000|0,0000|55279,4400|9314,3600|0,0000|0,0000|64733,0800|70184,0600
2025|1|S|ESMERALDAS|ESMERALDAS|422989,3400|593085,7500|0,0000|5369,7000|0,0000|916906,1100|222370,3600|500,0000|23442,9200|1166970,0500|1021444,7900
2025|1|S|GUAYAS|DURAN|2203964,3400|529322,4000|1500,0000|2792,9200|564903,3700|758253,1600|222783,7000|2013177,3300|33290,5200|3039740,2300|3302483,0300
2025|1|H|PICHINCHA|PEDRO MONCAYO|39071,0500|1276911,4600|0,0000|0,0000|73494,5100|193658,7100|1003748,0000|0,0000|28993,7100|1227674,9300|1389477,0200
2025|1|S|ESMERALDAS|QUININDE|481932,8800|457827,8200|0,0000|20,0000|0,0000|531655,7300|317974,8600|25,2900|11164,3800|860820,2600|939780,7000
2025|1|C|GUAYAS|SIMON BOLIVAR|54337,0000|13293,0000|0,0000|210,0000|0,0000|9016,0100|8873,2400|0,0000|1280,0000|19169,2500|67840,0000
2025|1|A|MANABI|PEDERNALES|208412,3600|3467066,3600|0,0000|0,0000|129204,0000|561651,4900|2140032,0300|53,4200|79303,6000|2787862,1700|3804682,7200
2025|1|G|LOJA|ZAPOTILLO|254851,9800|1033573,8100|0,0000|61217,4800|0,0000|347626,5700|1061754,9400|18341,6700|4647,6000|1497042,2600|1349643,2700
2025|1|M|CAÑAR|EL TAMBO|74676,4200|11925,3000|0,0000|0,0000|0,0000|51135,5800|19465,7700|0,0000|0,0000|71291,8500|86601,7200
2025|1|H|EL ORO|PASAJE|510298,6400|764091,0200|0,0000|13230,2900|0,0000|583036,6900|261438,4700|0,0000|38862,6000|894875,8100|1287619,9500
2025|1|N|EL ORO|HUAQUILLAS|30552,3300|52,2000|0,0000|0,0000|0,0000|16911,1400|1524,4400|0,0000|200,0000|19187,9700|30604,5300
2025|1|O|PICHINCHA|QUITO|3837367,5600|38803472,2600|23449,4000|0,0000|288374,8000|155085849,5900|80374568,0200|229962,1500|538519,9300|236263502,8400|42952664,0200
2025|1|A|GUAYAS|EL EMPALME|88366,3700|8282570,4400|0,0000|0,0000|1152377,2700|376189,2000|3352090,0400|1506103,8400|24305,7500|5263960,5900|9523314,0800
2025|1|G|SANTA ELENA|LA LIBERTAD|10102851,3000|7599733,8500|0,0000|967136,9600|205484,2000|9572869,1200|6440908,7800|324507,6600|133300,1900|17386457,0800|18875206,3100
2025|1|H|AZUAY|PAUTE|18834,5200|176346,8300|0,0000|0,0000|0,0000|84478,1900|123021,7500|0,0000|32,2000|207532,1400|195181,3500
2025|1|N|IMBABURA|SAN MIGUEL DE URCUQUI|49924,5100|21,0100|0,0000|0,0000|0,0000|6719,3500|10921,2900|6,4900|0,0000|17647,1300|49945,5200
2025|1|L|MORONA SANTIAGO|LIMON - INDANZA|3698,9400|445,0000|0,0000|0,0000|0,0000|3102,9200|1677,1000|0,0000|0,0000|4780,0200|4143,9400
2025|1|I|CARCHI|ESPEJO|363,7400|0,0000|0,0000|0,0000|0,0000|1865,4200|206,5500|0,0000|2263,2500|4335,2200|363,7400
2025|1|H|CHIMBORAZO|RIOBAMBA|350155,0000|3732395,6300|0,0000|39096,5600|0,0000|779572,9600|2197518,5100|28697,9300|15112,1000|3061965,9900|4121647,1900
2025|1|P|PICHINCHA|PEDRO MONCAYO|5438,8900|24779,4400|0,0000|0,0000|0,0000|8373,1700|4648,6900|0,0000|3999,7700|17219,5800|30218,3300
2025|1|H|CHIMBORAZO|GUAMOTE|6756,9900|1538,7700|0,0000|6766,0200|0,0000|21048,0900|689,0400|0,0000|155,0000|30552,1100|15061,7800
2025|1|C|GALAPAGOS|SANTA CRUZ|280309,1400|376590,3000|0,0000|0,0000|0,0000|215172,9200|182200,8900|0,0000|3032,0000|407378,5500|656899,4400
2025|1|G|ESMERALDAS|QUININDE|5070599,5900|44536790,8300|0,0000|249937,2300|5502920,3700|6328792,4900|36517720,2300|20268,4100|193301,2500|43300250,0900|55360248,0200
2025|1|C|MANABI|TOSAGUA|17555,2400|19834,1900|0,0000|7755,1500|0,0000|57850,6200|19162,3200|0,0000|2050,0000|84852,7400|45144,5800
2025|1|S|EL ORO|PASAJE|579335,7000|578367,8800|0,0000|2475,0000|0,0000|544653,6100|228731,4000|0,0000|20225,4400|794341,3900|1160178,5800
